,img_path,img_type
208,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
209,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
210,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
211,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
212,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
213,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
214,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
215,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
216,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
217,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
218,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
219,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
220,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
221,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
222,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
223,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
224,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
225,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
226,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
227,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
228,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
229,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
230,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
231,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
232,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
233,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
234,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
235,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
236,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
237,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
238,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
239,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
240,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
241,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
242,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
243,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
244,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
245,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
246,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
247,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
248,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
249,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
250,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
251,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
252,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
253,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
254,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
255,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
256,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
257,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
258,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
259,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
260,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
261,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
262,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
263,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
264,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
265,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
266,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
267,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
268,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
269,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
270,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
271,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
272,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
273,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
274,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
275,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
276,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
277,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
278,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
279,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
280,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
281,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
282,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
283,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
284,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
285,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
286,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
287,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
288,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
289,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
290,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
291,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
292,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
293,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
294,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
295,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
296,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
297,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
298,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
299,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
300,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
301,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
302,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
303,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
304,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
305,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
306,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
307,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
308,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
309,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
310,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
311,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
312,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
313,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
314,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
315,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
316,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
317,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
318,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
319,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
320,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
321,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
322,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
323,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
324,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
325,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
326,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
327,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
328,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
329,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
330,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
331,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
332,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
333,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
334,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
335,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
336,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
337,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
338,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
339,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
340,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
341,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
342,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
343,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
344,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
345,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
346,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
347,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
348,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
349,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
350,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
351,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
352,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
353,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
354,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
355,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
356,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
357,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
358,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
359,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
360,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
361,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
362,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
363,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
364,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
365,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
366,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
367,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
368,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
369,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
370,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
371,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
372,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
373,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
374,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
375,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
376,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
377,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
378,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
379,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
380,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
381,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
382,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
383,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
384,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
385,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
386,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
387,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
388,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
389,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
390,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
391,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
392,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
393,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
394,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
395,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
396,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
397,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
398,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
399,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
400,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
401,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
402,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
403,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
404,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
405,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
406,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
407,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
408,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
409,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
410,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
411,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
412,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
413,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
414,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
415,data/fpt/highlights_sample/tv_small___02_03_2017___nhacuoi10-11-2016_15g20-4002-03-2017_17g11-01.jpg,tv_small
