,img_path,label
597,data/scence_recognition/scence_recognition_full/image/mountain_sharp48.jpg,mountain
598,data/scence_recognition/scence_recognition_full/image/opencountry_natu32.jpg,opencountry
599,data/scence_recognition/scence_recognition_full/image/street_boston274.jpg,street
600,data/scence_recognition/scence_recognition_full/image/coast_n243011.jpg,coast
601,data/scence_recognition/scence_recognition_full/image/insidecity_boston92.jpg,insidecity
602,data/scence_recognition/scence_recognition_full/image/mountain_sharp59.jpg,mountain
603,data/scence_recognition/scence_recognition_full/image/highway_par23.jpg,highway
604,data/scence_recognition/scence_recognition_full/image/tallbuilding_a812029.jpg,tallbuilding
605,data/scence_recognition/scence_recognition_full/image/opencountry_land352.jpg,opencountry
606,data/scence_recognition/scence_recognition_full/image/mountain_n344053.jpg,mountain
607,data/scence_recognition/scence_recognition_full/image/coast_n122078.jpg,coast
608,data/scence_recognition/scence_recognition_full/image/forest_cdmc451.jpg,forest
609,data/scence_recognition/scence_recognition_full/image/forest_nat223.jpg,forest
610,data/scence_recognition/scence_recognition_full/image/mountain_n18069.jpg,mountain
611,data/scence_recognition/scence_recognition_full/image/tallbuilding_city60.jpg,tallbuilding
612,data/scence_recognition/scence_recognition_full/image/opencountry_land513.jpg,opencountry
613,data/scence_recognition/scence_recognition_full/image/mountain_n213085.jpg,mountain
614,data/scence_recognition/scence_recognition_full/image/tallbuilding_urban1110.jpg,tallbuilding
615,data/scence_recognition/scence_recognition_full/image/forest_for58.jpg,forest
616,data/scence_recognition/scence_recognition_full/image/insidecity_urb700.jpg,insidecity
617,data/scence_recognition/scence_recognition_full/image/insidecity_art1651.jpg,insidecity
618,data/scence_recognition/scence_recognition_full/image/street_hexp28.jpg,street
619,data/scence_recognition/scence_recognition_full/image/mountain_nat55.jpg,mountain
620,data/scence_recognition/scence_recognition_full/image/street_art799.jpg,street
621,data/scence_recognition/scence_recognition_full/image/opencountry_land269.jpg,opencountry
622,data/scence_recognition/scence_recognition_full/image/opencountry_land545.jpg,opencountry
623,data/scence_recognition/scence_recognition_full/image/coast_open62.jpg,coast
624,data/scence_recognition/scence_recognition_full/image/highway_art1134.jpg,highway
625,data/scence_recognition/scence_recognition_full/image/mountain_natu655.jpg,mountain
626,data/scence_recognition/scence_recognition_full/image/opencountry_land342.jpg,opencountry
627,data/scence_recognition/scence_recognition_full/image/tallbuilding_art188.jpg,tallbuilding
628,data/scence_recognition/scence_recognition_full/image/mountain_moun14.jpg,mountain
629,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1413.jpg,tallbuilding
630,data/scence_recognition/scence_recognition_full/image/coast_cdmc830.jpg,coast
631,data/scence_recognition/scence_recognition_full/image/street_urban951.jpg,street
632,data/scence_recognition/scence_recognition_full/image/coast_n328036.jpg,coast
633,data/scence_recognition/scence_recognition_full/image/highway_bost168.jpg,highway
634,data/scence_recognition/scence_recognition_full/image/coast_nat799.jpg,coast
635,data/scence_recognition/scence_recognition_full/image/tallbuilding_urb792.jpg,tallbuilding
636,data/scence_recognition/scence_recognition_full/image/highway_gre484.jpg,highway
637,data/scence_recognition/scence_recognition_full/image/mountain_sharp45.jpg,mountain
638,data/scence_recognition/scence_recognition_full/image/coast_n347047.jpg,coast
639,data/scence_recognition/scence_recognition_full/image/tallbuilding_urban166.jpg,tallbuilding
640,data/scence_recognition/scence_recognition_full/image/tallbuilding_city38.jpg,tallbuilding
641,data/scence_recognition/scence_recognition_full/image/tallbuilding_urb159.jpg,tallbuilding
642,data/scence_recognition/scence_recognition_full/image/insidecity_a248032.jpg,insidecity
643,data/scence_recognition/scence_recognition_full/image/opencountry_cdmc712.jpg,opencountry
644,data/scence_recognition/scence_recognition_full/image/tallbuilding_art296.jpg,tallbuilding
645,data/scence_recognition/scence_recognition_full/image/forest_land376.jpg,forest
646,data/scence_recognition/scence_recognition_full/image/mountain_sharp71.jpg,mountain
647,data/scence_recognition/scence_recognition_full/image/highway_art1679.jpg,highway
648,data/scence_recognition/scence_recognition_full/image/insidecity_art650.jpg,insidecity
649,data/scence_recognition/scence_recognition_full/image/insidecity_art1186.jpg,insidecity
650,data/scence_recognition/scence_recognition_full/image/tallbuilding_urban16.jpg,tallbuilding
651,data/scence_recognition/scence_recognition_full/image/mountain_nat316.jpg,mountain
652,data/scence_recognition/scence_recognition_full/image/street_par192.jpg,street
653,data/scence_recognition/scence_recognition_full/image/forest_natc12.jpg,forest
654,data/scence_recognition/scence_recognition_full/image/coast_n328052.jpg,coast
655,data/scence_recognition/scence_recognition_full/image/coast_n203059.jpg,coast
656,data/scence_recognition/scence_recognition_full/image/forest_natu72.jpg,forest
657,data/scence_recognition/scence_recognition_full/image/highway_a866047.jpg,highway
658,data/scence_recognition/scence_recognition_full/image/mountain_nat1017.jpg,mountain
659,data/scence_recognition/scence_recognition_full/image/opencountry_land657.jpg,opencountry
660,data/scence_recognition/scence_recognition_full/image/street_par198.jpg,street
661,data/scence_recognition/scence_recognition_full/image/forest_for60.jpg,forest
662,data/scence_recognition/scence_recognition_full/image/insidecity_urb991.jpg,insidecity
663,data/scence_recognition/scence_recognition_full/image/coast_nat109.jpg,coast
664,data/scence_recognition/scence_recognition_full/image/coast_n486055.jpg,coast
665,data/scence_recognition/scence_recognition_full/image/insidecity_urb648.jpg,insidecity
666,data/scence_recognition/scence_recognition_full/image/tallbuilding_sky13.jpg,tallbuilding
667,data/scence_recognition/scence_recognition_full/image/mountain_sharp30.jpg,mountain
668,data/scence_recognition/scence_recognition_full/image/coast_n286096.jpg,coast
669,data/scence_recognition/scence_recognition_full/image/coast_n739047.jpg,coast
670,data/scence_recognition/scence_recognition_full/image/tallbuilding_urb492.jpg,tallbuilding
671,data/scence_recognition/scence_recognition_full/image/coast_natu986.jpg,coast
672,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1351.jpg,tallbuilding
673,data/scence_recognition/scence_recognition_full/image/insidecity_urb701.jpg,insidecity
674,data/scence_recognition/scence_recognition_full/image/opencountry_nat1111.jpg,opencountry
675,data/scence_recognition/scence_recognition_full/image/coast_natu816.jpg,coast
676,data/scence_recognition/scence_recognition_full/image/street_boston241.jpg,street
677,data/scence_recognition/scence_recognition_full/image/coast_cdmc954.jpg,coast
678,data/scence_recognition/scence_recognition_full/image/opencountry_n199000.jpg,opencountry
679,data/scence_recognition/scence_recognition_full/image/coast_bea26.jpg,coast
680,data/scence_recognition/scence_recognition_full/image/tallbuilding_art435.jpg,tallbuilding
681,data/scence_recognition/scence_recognition_full/image/insidecity_art1528.jpg,insidecity
682,data/scence_recognition/scence_recognition_full/image/highway_nat520.jpg,highway
683,data/scence_recognition/scence_recognition_full/image/insidecity_urb680.jpg,insidecity
684,data/scence_recognition/scence_recognition_full/image/tallbuilding_urban1124.jpg,tallbuilding
685,data/scence_recognition/scence_recognition_full/image/mountain_nat1236.jpg,mountain
686,data/scence_recognition/scence_recognition_full/image/mountain_n213075.jpg,mountain
687,data/scence_recognition/scence_recognition_full/image/highway_art237.jpg,highway
688,data/scence_recognition/scence_recognition_full/image/opencountry_natu449.jpg,opencountry
689,data/scence_recognition/scence_recognition_full/image/street_street56.jpg,street
690,data/scence_recognition/scence_recognition_full/image/highway_bost155.jpg,highway
691,data/scence_recognition/scence_recognition_full/image/mountain_n295042.jpg,mountain
692,data/scence_recognition/scence_recognition_full/image/highway_gre680.jpg,highway
693,data/scence_recognition/scence_recognition_full/image/opencountry_land505.jpg,opencountry
694,data/scence_recognition/scence_recognition_full/image/insidecity_art1258.jpg,insidecity
695,data/scence_recognition/scence_recognition_full/image/opencountry_land220.jpg,opencountry
696,data/scence_recognition/scence_recognition_full/image/street_par154.jpg,street
697,data/scence_recognition/scence_recognition_full/image/opencountry_cdmc109.jpg,opencountry
698,data/scence_recognition/scence_recognition_full/image/highway_gre476.jpg,highway
699,data/scence_recognition/scence_recognition_full/image/mountain_n219015.jpg,mountain
700,data/scence_recognition/scence_recognition_full/image/coast_nat895.jpg,coast
701,data/scence_recognition/scence_recognition_full/image/tallbuilding_art459.jpg,tallbuilding
702,data/scence_recognition/scence_recognition_full/image/forest_text122.jpg,forest
703,data/scence_recognition/scence_recognition_full/image/opencountry_natu588.jpg,opencountry
704,data/scence_recognition/scence_recognition_full/image/tallbuilding_urban787.jpg,tallbuilding
705,data/scence_recognition/scence_recognition_full/image/coast_gre637.jpg,coast
706,data/scence_recognition/scence_recognition_full/image/insidecity_boston149.jpg,insidecity
707,data/scence_recognition/scence_recognition_full/image/highway_nat546.jpg,highway
708,data/scence_recognition/scence_recognition_full/image/coast_cdmc989.jpg,coast
709,data/scence_recognition/scence_recognition_full/image/street_art798.jpg,street
710,data/scence_recognition/scence_recognition_full/image/mountain_sharp10.jpg,mountain
711,data/scence_recognition/scence_recognition_full/image/street_art1030.jpg,street
712,data/scence_recognition/scence_recognition_full/image/tallbuilding_urban1057.jpg,tallbuilding
713,data/scence_recognition/scence_recognition_full/image/mountain_n344032.jpg,mountain
714,data/scence_recognition/scence_recognition_full/image/coast_natu468.jpg,coast
715,data/scence_recognition/scence_recognition_full/image/opencountry_fie7.jpg,opencountry
716,data/scence_recognition/scence_recognition_full/image/mountain_nat391.jpg,mountain
717,data/scence_recognition/scence_recognition_full/image/mountain_natu750.jpg,mountain
718,data/scence_recognition/scence_recognition_full/image/mountain_n219007.jpg,mountain
719,data/scence_recognition/scence_recognition_full/image/mountain_nat332.jpg,mountain
720,data/scence_recognition/scence_recognition_full/image/mountain_nat53.jpg,mountain
721,data/scence_recognition/scence_recognition_full/image/tallbuilding_a806037.jpg,tallbuilding
722,data/scence_recognition/scence_recognition_full/image/coast_n739046.jpg,coast
723,data/scence_recognition/scence_recognition_full/image/coast_n446013.jpg,coast
724,data/scence_recognition/scence_recognition_full/image/forest_nat208.jpg,forest
725,data/scence_recognition/scence_recognition_full/image/street_bost121.jpg,street
726,data/scence_recognition/scence_recognition_full/image/street_bost26.jpg,street
727,data/scence_recognition/scence_recognition_full/image/highway_art1693.jpg,highway
728,data/scence_recognition/scence_recognition_full/image/coast_nat472.jpg,coast
729,data/scence_recognition/scence_recognition_full/image/coast_land812.jpg,coast
730,data/scence_recognition/scence_recognition_full/image/opencountry_sopen10.jpg,opencountry
731,data/scence_recognition/scence_recognition_full/image/tallbuilding_a632016.jpg,tallbuilding
732,data/scence_recognition/scence_recognition_full/image/opencountry_land684.jpg,opencountry
733,data/scence_recognition/scence_recognition_full/image/mountain_land318.jpg,mountain
734,data/scence_recognition/scence_recognition_full/image/insidecity_hous109.jpg,insidecity
735,data/scence_recognition/scence_recognition_full/image/insidecity_art1364.jpg,insidecity
736,data/scence_recognition/scence_recognition_full/image/insidecity_art922.jpg,insidecity
737,data/scence_recognition/scence_recognition_full/image/street_gre95.jpg,street
738,data/scence_recognition/scence_recognition_full/image/forest_nat1088.jpg,forest
739,data/scence_recognition/scence_recognition_full/image/tallbuilding_art554.jpg,tallbuilding
740,data/scence_recognition/scence_recognition_full/image/opencountry_n291051.jpg,opencountry
741,data/scence_recognition/scence_recognition_full/image/forest_nat1242.jpg,forest
742,data/scence_recognition/scence_recognition_full/image/opencountry_land555.jpg,opencountry
743,data/scence_recognition/scence_recognition_full/image/insidecity_gre249.jpg,insidecity
744,data/scence_recognition/scence_recognition_full/image/mountain_sharp22.jpg,mountain
745,data/scence_recognition/scence_recognition_full/image/opencountry_natu594.jpg,opencountry
746,data/scence_recognition/scence_recognition_full/image/opencountry_natu885.jpg,opencountry
747,data/scence_recognition/scence_recognition_full/image/tallbuilding_art360.jpg,tallbuilding
748,data/scence_recognition/scence_recognition_full/image/mountain_land315.jpg,mountain
749,data/scence_recognition/scence_recognition_full/image/coast_n291024.jpg,coast
750,data/scence_recognition/scence_recognition_full/image/opencountry_nat629.jpg,opencountry
751,data/scence_recognition/scence_recognition_full/image/coast_n203037.jpg,coast
752,data/scence_recognition/scence_recognition_full/image/coast_natu919.jpg,coast
753,data/scence_recognition/scence_recognition_full/image/highway_bost335.jpg,highway
754,data/scence_recognition/scence_recognition_full/image/street_art771.jpg,street
755,data/scence_recognition/scence_recognition_full/image/highway_gre55.jpg,highway
756,data/scence_recognition/scence_recognition_full/image/mountain_nat688.jpg,mountain
757,data/scence_recognition/scence_recognition_full/image/mountain_sharp47.jpg,mountain
758,data/scence_recognition/scence_recognition_full/image/forest_nat361.jpg,forest
759,data/scence_recognition/scence_recognition_full/image/mountain_n199080.jpg,mountain
760,data/scence_recognition/scence_recognition_full/image/opencountry_nat1078.jpg,opencountry
761,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1017.jpg,tallbuilding
762,data/scence_recognition/scence_recognition_full/image/tallbuilding_sky21.jpg,tallbuilding
763,data/scence_recognition/scence_recognition_full/image/mountain_nat317.jpg,mountain
764,data/scence_recognition/scence_recognition_full/image/mountain_sharp42.jpg,mountain
765,data/scence_recognition/scence_recognition_full/image/highway_bost394.jpg,highway
766,data/scence_recognition/scence_recognition_full/image/coast_n295027.jpg,coast
767,data/scence_recognition/scence_recognition_full/image/street_gre211.jpg,street
768,data/scence_recognition/scence_recognition_full/image/mountain_n18023.jpg,mountain
769,data/scence_recognition/scence_recognition_full/image/opencountry_nat724.jpg,opencountry
770,data/scence_recognition/scence_recognition_full/image/forest_cdmc507.jpg,forest
771,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1549.jpg,tallbuilding
772,data/scence_recognition/scence_recognition_full/image/coast_sun15.jpg,coast
773,data/scence_recognition/scence_recognition_full/image/forest_cdmc368.jpg,forest
774,data/scence_recognition/scence_recognition_full/image/tallbuilding_a462093.jpg,tallbuilding
775,data/scence_recognition/scence_recognition_full/image/mountain_gre242.jpg,mountain
776,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1754.jpg,tallbuilding
777,data/scence_recognition/scence_recognition_full/image/forest_land760.jpg,forest
778,data/scence_recognition/scence_recognition_full/image/opencountry_land964.jpg,opencountry
779,data/scence_recognition/scence_recognition_full/image/coast_n295080.jpg,coast
780,data/scence_recognition/scence_recognition_full/image/coast_art1130.jpg,coast
781,data/scence_recognition/scence_recognition_full/image/insidecity_urb121.jpg,insidecity
782,data/scence_recognition/scence_recognition_full/image/insidecity_art628.jpg,insidecity
783,data/scence_recognition/scence_recognition_full/image/opencountry_cdmc795.jpg,opencountry
784,data/scence_recognition/scence_recognition_full/image/highway_bost294.jpg,highway
785,data/scence_recognition/scence_recognition_full/image/tallbuilding_city29.jpg,tallbuilding
786,data/scence_recognition/scence_recognition_full/image/highway_art1682.jpg,highway
787,data/scence_recognition/scence_recognition_full/image/coast_natu923.jpg,coast
788,data/scence_recognition/scence_recognition_full/image/coast_n203066.jpg,coast
789,data/scence_recognition/scence_recognition_full/image/mountain_natu766.jpg,mountain
790,data/scence_recognition/scence_recognition_full/image/opencountry_n676082.jpg,opencountry
791,data/scence_recognition/scence_recognition_full/image/highway_bost166.jpg,highway
792,data/scence_recognition/scence_recognition_full/image/forest_nat130.jpg,forest
793,data/scence_recognition/scence_recognition_full/image/tallbuilding_bost341.jpg,tallbuilding
794,data/scence_recognition/scence_recognition_full/image/tallbuilding_city83.jpg,tallbuilding
795,data/scence_recognition/scence_recognition_full/image/insidecity_urb747.jpg,insidecity
796,data/scence_recognition/scence_recognition_full/image/coast_natu399.jpg,coast
797,data/scence_recognition/scence_recognition_full/image/forest_land922.jpg,forest
798,data/scence_recognition/scence_recognition_full/image/insidecity_art770.jpg,insidecity
799,data/scence_recognition/scence_recognition_full/image/forest_for151.jpg,forest
800,data/scence_recognition/scence_recognition_full/image/tallbuilding_a212017.jpg,tallbuilding
801,data/scence_recognition/scence_recognition_full/image/mountain_sharp41.jpg,mountain
802,data/scence_recognition/scence_recognition_full/image/opencountry_n213060.jpg,opencountry
803,data/scence_recognition/scence_recognition_full/image/coast_nat1053.jpg,coast
804,data/scence_recognition/scence_recognition_full/image/street_boston235.jpg,street
805,data/scence_recognition/scence_recognition_full/image/forest_nat359.jpg,forest
806,data/scence_recognition/scence_recognition_full/image/street_par116.jpg,street
807,data/scence_recognition/scence_recognition_full/image/insidecity_art1678.jpg,insidecity
808,data/scence_recognition/scence_recognition_full/image/opencountry_fie8.jpg,opencountry
809,data/scence_recognition/scence_recognition_full/image/coast_nat1150.jpg,coast
810,data/scence_recognition/scence_recognition_full/image/mountain_sharp38.jpg,mountain
811,data/scence_recognition/scence_recognition_full/image/highway_bost153.jpg,highway
812,data/scence_recognition/scence_recognition_full/image/opencountry_nat942.jpg,opencountry
813,data/scence_recognition/scence_recognition_full/image/insidecity_art695.jpg,insidecity
814,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1393.jpg,tallbuilding
815,data/scence_recognition/scence_recognition_full/image/insidecity_a808082.jpg,insidecity
816,data/scence_recognition/scence_recognition_full/image/opencountry_land694.jpg,opencountry
817,data/scence_recognition/scence_recognition_full/image/tallbuilding_city22.jpg,tallbuilding
818,data/scence_recognition/scence_recognition_full/image/mountain_nat427.jpg,mountain
819,data/scence_recognition/scence_recognition_full/image/insidecity_hous79.jpg,insidecity
820,data/scence_recognition/scence_recognition_full/image/street_boston397.jpg,street
821,data/scence_recognition/scence_recognition_full/image/forest_nat1184.jpg,forest
822,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1729.jpg,tallbuilding
823,data/scence_recognition/scence_recognition_full/image/mountain_nat59.jpg,mountain
824,data/scence_recognition/scence_recognition_full/image/insidecity_hous126.jpg,insidecity
825,data/scence_recognition/scence_recognition_full/image/insidecity_bost109.jpg,insidecity
826,data/scence_recognition/scence_recognition_full/image/forest_natu2.jpg,forest
827,data/scence_recognition/scence_recognition_full/image/street_boston270.jpg,street
828,data/scence_recognition/scence_recognition_full/image/coast_natu408.jpg,coast
829,data/scence_recognition/scence_recognition_full/image/tallbuilding_art945.jpg,tallbuilding
830,data/scence_recognition/scence_recognition_full/image/opencountry_open47.jpg,opencountry
831,data/scence_recognition/scence_recognition_full/image/highway_art773.jpg,highway
832,data/scence_recognition/scence_recognition_full/image/insidecity_a129035.jpg,insidecity
833,data/scence_recognition/scence_recognition_full/image/coast_n243061.jpg,coast
834,data/scence_recognition/scence_recognition_full/image/street_bost137.jpg,street
835,data/scence_recognition/scence_recognition_full/image/street_par125.jpg,street
836,data/scence_recognition/scence_recognition_full/image/coast_nat186.jpg,coast
837,data/scence_recognition/scence_recognition_full/image/coast_nat172.jpg,coast
838,data/scence_recognition/scence_recognition_full/image/mountain_land880.jpg,mountain
839,data/scence_recognition/scence_recognition_full/image/tallbuilding_art315.jpg,tallbuilding
840,data/scence_recognition/scence_recognition_full/image/mountain_land145.jpg,mountain
841,data/scence_recognition/scence_recognition_full/image/insidecity_urb359.jpg,insidecity
842,data/scence_recognition/scence_recognition_full/image/opencountry_natu144.jpg,opencountry
843,data/scence_recognition/scence_recognition_full/image/forest_land215.jpg,forest
844,data/scence_recognition/scence_recognition_full/image/coast_natu642.jpg,coast
845,data/scence_recognition/scence_recognition_full/image/tallbuilding_urb777.jpg,tallbuilding
846,data/scence_recognition/scence_recognition_full/image/mountain_n18039.jpg,mountain
847,data/scence_recognition/scence_recognition_full/image/mountain_n841059.jpg,mountain
848,data/scence_recognition/scence_recognition_full/image/coast_land367.jpg,coast
849,data/scence_recognition/scence_recognition_full/image/tallbuilding_sky38.jpg,tallbuilding
850,data/scence_recognition/scence_recognition_full/image/street_boston255.jpg,street
851,data/scence_recognition/scence_recognition_full/image/insidecity_art646.jpg,insidecity
852,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1353.jpg,tallbuilding
853,data/scence_recognition/scence_recognition_full/image/opencountry_nat626.jpg,opencountry
854,data/scence_recognition/scence_recognition_full/image/coast_n347041.jpg,coast
855,data/scence_recognition/scence_recognition_full/image/mountain_moun1.jpg,mountain
856,data/scence_recognition/scence_recognition_full/image/highway_gre426.jpg,highway
857,data/scence_recognition/scence_recognition_full/image/mountain_land886.jpg,mountain
858,data/scence_recognition/scence_recognition_full/image/mountain_n371066.jpg,mountain
859,data/scence_recognition/scence_recognition_full/image/opencountry_nat955.jpg,opencountry
860,data/scence_recognition/scence_recognition_full/image/forest_natu164.jpg,forest
861,data/scence_recognition/scence_recognition_full/image/street_urb274.jpg,street
862,data/scence_recognition/scence_recognition_full/image/insidecity_bost55.jpg,insidecity
863,data/scence_recognition/scence_recognition_full/image/coast_nat865.jpg,coast
864,data/scence_recognition/scence_recognition_full/image/coast_nat1043.jpg,coast
865,data/scence_recognition/scence_recognition_full/image/mountain_n213092.jpg,mountain
866,data/scence_recognition/scence_recognition_full/image/street_art1199.jpg,street
867,data/scence_recognition/scence_recognition_full/image/opencountry_land662.jpg,opencountry
868,data/scence_recognition/scence_recognition_full/image/mountain_natu762.jpg,mountain
869,data/scence_recognition/scence_recognition_full/image/opencountry_natu51.jpg,opencountry
870,data/scence_recognition/scence_recognition_full/image/opencountry_land797.jpg,opencountry
871,data/scence_recognition/scence_recognition_full/image/forest_land217.jpg,forest
872,data/scence_recognition/scence_recognition_full/image/opencountry_natu19.jpg,opencountry
873,data/scence_recognition/scence_recognition_full/image/mountain_ski57.jpg,mountain
874,data/scence_recognition/scence_recognition_full/image/opencountry_natu832.jpg,opencountry
875,data/scence_recognition/scence_recognition_full/image/street_urb837.jpg,street
876,data/scence_recognition/scence_recognition_full/image/insidecity_urb279.jpg,insidecity
877,data/scence_recognition/scence_recognition_full/image/opencountry_n213027.jpg,opencountry
878,data/scence_recognition/scence_recognition_full/image/highway_bost398.jpg,highway
879,data/scence_recognition/scence_recognition_full/image/mountain_land775.jpg,mountain
880,data/scence_recognition/scence_recognition_full/image/insidecity_gre9.jpg,insidecity
881,data/scence_recognition/scence_recognition_full/image/coast_nat1177.jpg,coast
882,data/scence_recognition/scence_recognition_full/image/highway_art820.jpg,highway
883,data/scence_recognition/scence_recognition_full/image/forest_nat221.jpg,forest
884,data/scence_recognition/scence_recognition_full/image/tallbuilding_urban1158.jpg,tallbuilding
885,data/scence_recognition/scence_recognition_full/image/insidecity_urb449.jpg,insidecity
886,data/scence_recognition/scence_recognition_full/image/opencountry_natu454.jpg,opencountry
887,data/scence_recognition/scence_recognition_full/image/forest_natu441.jpg,forest
888,data/scence_recognition/scence_recognition_full/image/opencountry_land80.jpg,opencountry
889,data/scence_recognition/scence_recognition_full/image/insidecity_gre286.jpg,insidecity
890,data/scence_recognition/scence_recognition_full/image/insidecity_urb130.jpg,insidecity
891,data/scence_recognition/scence_recognition_full/image/forest_nat310.jpg,forest
892,data/scence_recognition/scence_recognition_full/image/coast_sun34.jpg,coast
893,data/scence_recognition/scence_recognition_full/image/street_art1583.jpg,street
894,data/scence_recognition/scence_recognition_full/image/street_boston21.jpg,street
895,data/scence_recognition/scence_recognition_full/image/tallbuilding_a803053.jpg,tallbuilding
896,data/scence_recognition/scence_recognition_full/image/forest_cdmc352.jpg,forest
897,data/scence_recognition/scence_recognition_full/image/coast_natu704.jpg,coast
898,data/scence_recognition/scence_recognition_full/image/insidecity_gre102.jpg,insidecity
899,data/scence_recognition/scence_recognition_full/image/insidecity_boston383.jpg,insidecity
900,data/scence_recognition/scence_recognition_full/image/mountain_natu974.jpg,mountain
901,data/scence_recognition/scence_recognition_full/image/forest_cdmc315.jpg,forest
902,data/scence_recognition/scence_recognition_full/image/mountain_land275.jpg,mountain
903,data/scence_recognition/scence_recognition_full/image/opencountry_nat499.jpg,opencountry
904,data/scence_recognition/scence_recognition_full/image/forest_nat982.jpg,forest
905,data/scence_recognition/scence_recognition_full/image/street_urb805.jpg,street
906,data/scence_recognition/scence_recognition_full/image/opencountry_land690.jpg,opencountry
907,data/scence_recognition/scence_recognition_full/image/highway_bost299.jpg,highway
908,data/scence_recognition/scence_recognition_full/image/tallbuilding_urban22.jpg,tallbuilding
909,data/scence_recognition/scence_recognition_full/image/insidecity_boston29.jpg,insidecity
910,data/scence_recognition/scence_recognition_full/image/mountain_land319.jpg,mountain
911,data/scence_recognition/scence_recognition_full/image/opencountry_land472.jpg,opencountry
912,data/scence_recognition/scence_recognition_full/image/highway_gre467.jpg,highway
913,data/scence_recognition/scence_recognition_full/image/opencountry_fie46.jpg,opencountry
914,data/scence_recognition/scence_recognition_full/image/highway_bost151.jpg,highway
915,data/scence_recognition/scence_recognition_full/image/coast_n199066.jpg,coast
916,data/scence_recognition/scence_recognition_full/image/insidecity_gre22.jpg,insidecity
917,data/scence_recognition/scence_recognition_full/image/highway_gre46.jpg,highway
918,data/scence_recognition/scence_recognition_full/image/street_gre600.jpg,street
919,data/scence_recognition/scence_recognition_full/image/tallbuilding_urban1003.jpg,tallbuilding
920,data/scence_recognition/scence_recognition_full/image/street_gre27.jpg,street
921,data/scence_recognition/scence_recognition_full/image/insidecity_art1231.jpg,insidecity
922,data/scence_recognition/scence_recognition_full/image/forest_nat452.jpg,forest
923,data/scence_recognition/scence_recognition_full/image/coast_cdmc969.jpg,coast
924,data/scence_recognition/scence_recognition_full/image/street_street47.jpg,street
925,data/scence_recognition/scence_recognition_full/image/opencountry_n18003.jpg,opencountry
926,data/scence_recognition/scence_recognition_full/image/forest_natu325.jpg,forest
927,data/scence_recognition/scence_recognition_full/image/forest_cdmc306.jpg,forest
928,data/scence_recognition/scence_recognition_full/image/opencountry_sclos18.jpg,opencountry
929,data/scence_recognition/scence_recognition_full/image/forest_cdmc388.jpg,forest
930,data/scence_recognition/scence_recognition_full/image/opencountry_land433.jpg,opencountry
931,data/scence_recognition/scence_recognition_full/image/opencountry_natu563.jpg,opencountry
932,data/scence_recognition/scence_recognition_full/image/insidecity_hous130.jpg,insidecity
933,data/scence_recognition/scence_recognition_full/image/coast_n199067.jpg,coast
934,data/scence_recognition/scence_recognition_full/image/coast_nat294.jpg,coast
935,data/scence_recognition/scence_recognition_full/image/street_par120.jpg,street
936,data/scence_recognition/scence_recognition_full/image/tallbuilding_urban1048.jpg,tallbuilding
937,data/scence_recognition/scence_recognition_full/image/insidecity_art690.jpg,insidecity
938,data/scence_recognition/scence_recognition_full/image/highway_gre406.jpg,highway
939,data/scence_recognition/scence_recognition_full/image/highway_n480020.jpg,highway
940,data/scence_recognition/scence_recognition_full/image/mountain_land201.jpg,mountain
941,data/scence_recognition/scence_recognition_full/image/coast_sun42.jpg,coast
942,data/scence_recognition/scence_recognition_full/image/mountain_n295018.jpg,mountain
943,data/scence_recognition/scence_recognition_full/image/coast_cdmc953.jpg,coast
944,data/scence_recognition/scence_recognition_full/image/highway_art579.jpg,highway
945,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1538.jpg,tallbuilding
946,data/scence_recognition/scence_recognition_full/image/coast_cdmc916.jpg,coast
947,data/scence_recognition/scence_recognition_full/image/opencountry_fie21.jpg,opencountry
948,data/scence_recognition/scence_recognition_full/image/forest_for116.jpg,forest
949,data/scence_recognition/scence_recognition_full/image/mountain_nat29.jpg,mountain
950,data/scence_recognition/scence_recognition_full/image/highway_gre684.jpg,highway
951,data/scence_recognition/scence_recognition_full/image/insidecity_art30.jpg,insidecity
952,data/scence_recognition/scence_recognition_full/image/highway_land464.jpg,highway
953,data/scence_recognition/scence_recognition_full/image/forest_nat219.jpg,forest
954,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1707.jpg,tallbuilding
955,data/scence_recognition/scence_recognition_full/image/coast_land372.jpg,coast
956,data/scence_recognition/scence_recognition_full/image/tallbuilding_sky25.jpg,tallbuilding
957,data/scence_recognition/scence_recognition_full/image/opencountry_natu55.jpg,opencountry
958,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1589.jpg,tallbuilding
959,data/scence_recognition/scence_recognition_full/image/tallbuilding_a487039.jpg,tallbuilding
960,data/scence_recognition/scence_recognition_full/image/tallbuilding_art899.jpg,tallbuilding
961,data/scence_recognition/scence_recognition_full/image/tallbuilding_art1684.jpg,tallbuilding
